,MAE,MAE,RMSE,RMSE,RMSLE,RMSLE,WAPE,WAPE,R2,R2,CSI,CSI,CRPS,CRPS,pinball,pinball,coverage80,coverage80,sharpness80,sharpness80
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
condition,,,,,,,,,,,,,,,,,,,,
scratch,4.6013514518737795,0.08571051698431101,8.010605239868164,0.10937885960206906,0.3052535951137543,0.0018336873249634523,16.22869930267334,0.3022962296442658,0.944986,0.0014978338,0.6034846340418827,0.027240692715772646,6.233212359017637,1.5219333948832205,3.1166061795088185,0.7609666974416099,0.7902380952380952,0.09181025310364797,36.534417724609376,17.313527859262276
transfer,4.578612804412842,0.050264129680039085,8.032036018371581,0.12040320920672619,0.30334489345550536,0.0007558100590640436,16.1485013961792,0.17727887153692978,0.9446896,0.0016594967,0.6130885966575113,0.013677487242533221,7.526971508118741,2.8816557810091297,3.7634857540593707,1.4408278905045646,0.8012698412698412,0.07211825326516617,38.56571311950684,12.961290144564
