,MAE,MAE,RMSE,RMSE,RMSLE,RMSLE,WAPE,WAPE,R2,R2,CSI,CSI,CRPS,CRPS,pinball,pinball,coverage80,coverage80,sharpness80,sharpness80
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
condition,,,,,,,,,,,,,,,,,,,,
calibrated,2.6900179386138916,0.020609298496313128,4.900426769256592,0.05622667061098167,0.3442913293838501,0.0004928802012004478,19.964470291137694,0.15295541251656636,0.9439789340000001,0.0012878195666242087,0.728672281275913,0.003320546607332924,2.0607482141918245,0.039816791987141435,1.0303741070959123,0.019908395993570728,0.8407132549989693,0.009003240764648307,11.668192863464355,0.9969192541745143
conformal,2.635162353515625,0.020998809947834762,4.7616416931152346,0.06154751917394246,0.3445679843425751,0.0005148877247751815,19.557349395751952,0.15584689063743307,0.9471056342124939,0.0013574334335977696,0.7376238167195018,0.003234149658712946,1.9509753761156872,0.019368740219065594,0.9754876880578435,0.009684370109532688,0.7864667078952794,0.0031747035673647716,7.330487135397604,0.0829543556192009
point,2.6351623058319094,0.02099880875432598,4.7616416931152346,0.06154751917394246,0.344567984342575,0.000514887724775169,19.557349395751952,0.15584689063743415,0.9471056360000001,0.001357424792660742,0.7376238167195018,0.003234149658712946,,,,,,,,
quantreg,2.828934907913208,0.05922050338721072,5.2165485382080075,0.15886128998716023,0.3577797174453735,0.0024746274453216516,20.995469665527345,0.4395159496895682,0.9364776611328125,0.003861175868989054,0.7210018194652925,0.015916676507560186,2.051083095173194,0.03520012818317426,1.025541547586597,0.01760006409158736,0.8204390847247991,0.011754245111794369,10.887997055053711,0.700275295576981
